"parth_main_fixed_run","parth_sub_fixed_run","neutral_main_fixed_run","neutral_sub_fixed_run","no_max_sub_run","interact_run"
NA,5,NA,34,NA,NA
NA,6,NA,43,NA,NA
NA,13,NA,45,NA,NA
NA,19,NA,50,NA,NA
NA,30,NA,52,NA,NA
NA,34,NA,64,NA,NA
NA,38,NA,72,NA,NA
NA,43,NA,76,NA,NA
NA,44,NA,NA,NA,NA
NA,47,NA,NA,NA,NA
NA,49,NA,NA,NA,NA
NA,52,NA,NA,NA,NA
NA,54,NA,NA,NA,NA
NA,62,NA,NA,NA,NA
NA,74,NA,NA,NA,NA
NA,76,NA,NA,NA,NA
NA,82,NA,NA,NA,NA
NA,84,NA,NA,NA,NA
NA,87,NA,NA,NA,NA
NA,91,NA,NA,NA,NA
