"parth_main_fixed_run","parth_sub_fixed_run","neutral_main_fixed_run","neutral_sub_fixed_run","no_max_sub_run","interact_run"
NA,5,NA,8,NA,NA
NA,24,NA,56,NA,NA
NA,25,NA,78,NA,NA
NA,27,NA,NA,NA,NA
NA,29,NA,NA,NA,NA
NA,50,NA,NA,NA,NA
NA,54,NA,NA,NA,NA
NA,71,NA,NA,NA,NA
NA,76,NA,NA,NA,NA
NA,78,NA,NA,NA,NA
NA,81,NA,NA,NA,NA
NA,82,NA,NA,NA,NA
NA,84,NA,NA,NA,NA
NA,90,NA,NA,NA,NA
